Tract,CountyFips,BldgSchemesId,Tract6,TractArea,Length,NumAggrBocks,CenLat,CenLongit,ESRI_OID,Tract_1,f10yr,f20yr,f50yr,f100yr,f200yr,f500yr,f1000yr
37101040100,37101,NC1,040100,158.8853912,709.0695190,326,35.581999000000003,-78.155068999999997,1006,37101040100,52.0999985,63.5000000,78.5999985,87.0000000,94.0999985,103.1999969,109.5999985
37101040203,37101,NC1,040203,97.5320358,380.2514954,149,35.681373000000001,-78.380454999999998,1151,37101040203,49.5000000,60.5999985,75.3000031,83.5999985,90.9000015,100.1999969,106.1999969
37101040302,37101,NC1,040302,46.7204361,203.5714569,155,35.574503999999997,-78.293355000000005,1204,37101040302,51.2000008,62.5000000,77.5000000,86.0000000,93.0999985,102.0999985,108.9000015
37101041002,37101,NC1,041002,32.5531235,200.7335358,173,35.672018000000001,-78.469870000000000,1324,37101041002,49.0000000,60.0999985,74.8000031,83.1999969,90.5000000,99.5000000,106.0000000
37101041101,37101,NC1,041101,46.5693588,228.3204498,62,35.598213000000001,-78.480751999999995,1105,37101041101,49.5999985,60.9000015,75.8000031,84.1999969,91.5000000,100.5999985,106.9000015
37101041102,37101,NC1,041102,47.3654404,259.8005371,130,35.615716999999997,-78.560025999999993,1292,37101041102,49.0000000,60.2000008,75.0000000,83.3000031,90.6999969,99.5000000,105.5000000
37101041103,37101,NC1,041103,60.5230103,314.7003784,93,35.563845999999998,-78.522553000000002,1538,37101041103,49.7000008,61.0999985,76.0999985,84.5000000,91.8000031,100.5999985,106.6999969
37101041201,37101,NC1,041201,57.8243790,235.3158264,163,35.476830000000000,-78.428606000000002,1070,37101041201,51.2000008,62.7999992,78.1999969,86.5999985,93.6999969,103.1999969,109.0000000
37101041300,37101,NC1,041300,306.4816284,886.3717041,235,35.328690999999999,-78.355791999999994,1124,37101041300,53.4000015,65.3000031,81.0000000,89.6999969,97.0000000,105.6999969,112.1999969
37101041501,37101,NC1,041501,98.2290649,429.7290649,113,35.486963000000003,-78.507870999999994,1190,37101041501,50.5999985,62.0999985,77.4000015,85.5999985,92.9000015,102.0999985,108.0000000
37103920100,37103,NC1,920100,383.2504578,708.0343628,296,34.930210000000002,-77.204986000000005,1211,37103920100,65.5999985,79.9000015,98.6999969,108.0000000,115.0999985,123.8000031,129.0000000
37103920200,37103,NC1,920200,389.7400818,924.1577759,349,35.032159999999998,-77.356442999999999,1650,37103920200,63.5999985,77.5999985,96.0999985,105.1999969,112.1999969,120.9000015,125.1999969
37105030101,37105,NC1,030101,8.2980108,205.9122314,151,35.480777000000003,-79.192244000000002,1044,37105030101,45.7000008,56.7999992,71.5000000,80.1999969,87.8000031,98.1999969,104.0999985
37105030300,37105,NC1,030300,4.7089281,87.2950363,128,35.469104999999999,-79.174002000000002,1034,37105030300,46.0000000,57.0999985,71.8000031,80.5999985,88.0999985,98.5000000,104.4000015
37105030501,37105,NC1,030501,22.8991070,169.1561279,78,35.419268000000002,-79.117035999999999,1079,37105030501,46.9000015,58.0999985,72.8000031,81.5999985,89.0999985,99.5000000,105.3000031
37105030601,37105,NC1,030601,72.3384094,371.0702515,137,35.525829000000002,-79.246319999999997,1098,37105030601,45.0000000,56.0000000,70.5999985,79.3000031,87.0999985,96.6999969,103.1999969
37107010100,37107,NC1,010100,119.3644791,444.8554382,197,35.347861999999999,-77.496122000000000,1696,37107010100,59.2999992,72.1999969,89.1999969,97.8000031,104.5999985,112.9000015,117.6999969
37107010400,37107,NC1,010400,0.9430048,35.5126190,85,35.262974000000000,-77.573080000000004,1050,37107010400,59.7000008,72.8000031,90.1999969,98.8000031,105.6999969,114.1999969,119.0000000
37107010700,37107,NC1,010700,3.5060856,96.3500519,164,35.264786999999998,-77.594516999999996,1165,37107010700,59.5999985,72.6999969,89.9000015,98.4000015,105.4000015,114.0000000,118.6999969
37107010800,37107,NC1,010800,15.2479429,119.5734482,120,35.283028000000002,-77.613759999999999,1397,37107010800,59.2999992,72.3000031,89.4000015,97.8000031,104.9000015,113.5000000,118.4000015
37107011300,37107,NC1,011300,84.8862305,421.2684326,228,35.211961000000002,-77.646973000000003,1350,37107011300,59.7999992,73.0000000,90.4000015,99.0999985,106.0999985,114.4000015,119.9000015
37117970200,37117,NC1,970200,51.6520386,329.1254883,177,35.820422000000001,-77.074477999999999,1093,37117970200,57.4000015,69.0000000,84.3000031,92.1999969,98.9000015,107.4000015,112.5999985
37117970300,37117,NC1,970300,51.2181091,157.5030975,142,35.867465000000003,-77.086776000000000,1490,37117970300,56.7000008,68.1999969,83.4000015,91.3000031,98.1999969,106.8000031,111.8000031
37117970400,37117,NC1,970400,350.4536743,651.3645630,197,35.970826000000002,-77.261067999999995,1510,37117970400,54.4000015,65.5000000,80.0999985,88.4000015,95.3000031,103.5999985,109.1999969
37117970500,37117,NC1,970500,264.0645752,769.0905151,239,35.780614999999997,-77.105537999999996,1500,37117970500,57.5999985,69.3000031,84.8000031,92.6999969,99.4000015,107.9000015,113.1999969
37117970600,37117,NC1,970600,109.9007568,442.4856262,249,35.825901999999999,-77.257130000000004,1665,37117970600,56.0000000,67.5000000,82.6999969,90.8000031,97.3000031,105.9000015,111.5000000
37119000300,37119,NC1,000300,0.8076276,21.8161736,21,35.213402000000002,-80.840845000000002,1459,37119000300,36.5999985,47.7999992,62.5000000,71.0999985,78.5999985,88.5000000,95.5999985
37119001000,37119,NC1,001000,1.5862452,25.9410801,48,35.225627000000003,-80.808374000000001,1096,37119001000,36.7000008,47.9000015,62.7000008,71.1999969,78.6999969,88.9000015,95.4000015
37119001504,37119,NC1,001504,3.5298026,43.2762527,64,35.244047000000002,-80.758409000000000,1702,37119001504,36.9000015,48.0999985,62.7999992,71.3000031,79.0999985,89.0999985,95.5000000
37119001508,37119,NC1,001508,5.7791996,80.8476868,58,35.242600000000003,-80.727136000000002,1249,37119001508,37.0999985,48.2000008,62.9000015,71.4000015,79.4000015,89.5000000,96.0000000
37119001606,37119,NC1,001606,1.9633267,27.4694004,34,35.218465999999999,-80.762519999999995,1053,37119001606,37.0000000,48.2000008,62.9000015,71.5000000,79.3000031,89.4000015,95.6999969
37119001607,37119,NC1,001607,1.8255371,19.0382576,13,35.212449999999997,-80.749093000000002,1194,37119001607,37.2000008,48.2999992,63.0000000,71.5000000,79.4000015,89.5999985,96.0999985
37119001609,37119,NC1,001609,2.0889742,26.1341496,32,35.219382000000003,-80.740405999999993,1274,37119001609,37.2000008,48.2999992,63.0000000,71.5000000,79.4000015,89.5999985,95.9000015
37119001701,37119,NC1,001701,1.5134604,15.7719088,13,35.211880999999998,-80.789390999999995,1032,37119001701,36.9000015,48.0999985,62.9000015,71.4000015,79.0000000,89.3000031,95.6999969
37119001702,37119,NC1,001702,3.6919377,48.2561760,46,35.207481000000001,-80.773332999999994,1701,37119001702,37.0999985,48.2000008,62.9000015,71.5000000,79.3000031,89.5000000,95.8000031
37119001802,37119,NC1,001802,2.6682236,38.8324776,40,35.194777000000002,-80.779460999999998,1577,37119001802,37.0999985,48.2999992,63.0000000,71.5000000,79.3000031,89.4000015,95.9000015
37119001916,37119,NC1,001916,3.6664717,51.0310822,27,35.203719000000000,-80.710431000000000,1253,37119001916,37.5000000,48.5999985,63.2999992,72.0000000,79.9000015,89.8000031,96.5000000
37119001917,37119,NC1,001917,3.8803973,45.9342804,41,35.199722000000001,-80.687921000000003,1479,37119001917,37.7000008,48.7999992,63.4000015,72.1999969,80.1999969,90.1999969,96.6999969
37119001919,37119,NC1,001919,2.1792724,30.4430161,36,35.191236000000004,-80.750499000000005,1431,37119001919,37.2999992,48.5000000,63.2000008,71.8000031,79.5999985,89.8000031,96.1999969
37119001920,37119,NC1,001920,2.7132509,41.9821243,36,35.178969000000002,-80.742188999999996,1023,37119001920,37.5000000,48.7000008,63.4000015,71.9000015,79.6999969,89.9000015,96.5999985
37119001921,37119,NC1,001921,2.5735195,31.7860928,18,35.170527999999997,-80.731074000000007,1700,37119001921,37.5999985,48.7999992,63.5000000,72.0999985,79.9000015,90.1999969,96.9000015
37119002002,37119,NC1,002002,5.8214254,70.6547623,75,35.167301000000002,-80.788478999999995,1631,37119002002,37.2999992,48.4000015,63.0999985,71.6999969,79.3000031,89.6999969,96.1999969
37119002300,37119,NC1,002300,1.9271214,19.3041000,19,35.196047000000000,-80.801101000000003,1108,37119002300,37.0000000,48.2000008,62.9000015,71.4000015,79.0000000,89.0000000,95.5999985
37119002400,37119,NC1,002400,1.4269693,23.7728653,52,35.207213000000003,-80.816886999999994,1606,37119002400,36.7999992,48.0000000,62.7000008,71.1999969,78.8000031,88.9000015,95.5000000
